"Date","Daily Issuance Rate","Active Supply","Transaction Volume","Adjusted Transaction Volume","Adjusted Transaction Volume (Native Units)","Average Transfer Value (Native Units)","Median Transfer Value","Median Transfer Value (Native Units)","Transactions Count","Transactions per Second Count"
"2022-02-24","0.0043495786","17190507.06633649","45782659403.44037","20068647374.174175","524207.42991716","1.464977550531","115.19822234735506","0.00300906","255800","2.960648148148"
"2022-02-23","0.0049429179","17189766.37851007","20170865701.023037","8491977353.729369","227616.49472879","0.712036141085","99.04375334002556","0.00265474","253563","2.934756944444"
"2022-02-22","0.0050090711","17188849.33409464","31071206825.600616","15259720690.910433","399442.00276627","1.068515316838","103.40219734939004","0.00270668","256251","2.965868055556"
"2022-02-21","0.0040535961","17188082.17599327","39379016016.261475","21808268292.280396","587855.06293299","1.447930645417","95.37441332253593","0.0025708750000000002","238620","2.761805555556"
"2022-02-20","0.0047458659","17187550.51848771","18852957309.66002","9230166248.14335","239423.54822843","0.746851266857","89.37885262899744","0.00231842","202691","2.345960648148"
"2022-02-19","0.004910886","17186741.8303228","23697920600.619835","14898531157.738386","371572.55145255","0.863994814726","96.34219759564087","0.002402795","218004","2.523194444444"
"2022-02-18","0.0044167184","17186003.31630508","34137542971.951744","14899529370.769321","372076.89873991","1.054145784976","102.0761217767419","0.002549085","258376","2.990462962963"
"2022-02-17","0.0051750392","17184994.22343246","41989451213.79631","20795721201.96081","512083.44688565","1.298897217576","97.66995105070923","0.00240507","256201","2.965289351852"
"2022-02-16","0.0051423433","17184092.33776912","41313121748.1586","16903811866.012638","383604.67009487","1.154654568733","101.1748684779217","0.002296","267496","3.096018518519"
"2022-02-15","0.005768951","17183394.4835059","33673049943.766888","18143428157.748543","407608.40804281","0.928366602776","110.85557273215593","0.00249047","272685","3.156076388889"
"2022-02-14","0.0050440025","17182231.76897901","33664267755.753746","17179879266.04974","402847.02109455","1.043597687496","103.84638935821015","0.00243507","249689","2.889918981481"
"2022-02-13","0.0052091019","17179886.61526472","9101677871.839884","4681686142.218221","110952.01218258","0.307039182415","95.44559140169818","0.00226198","212378","2.458078703704"
"2022-02-12","0.006165524","17178828.11836105","10646895599.857517","4671653671.689451","110772.36106706","0.332302085993","81.26045416660375","0.0019268150000000001","224735","2.601099537037"
"2022-02-11","0.0046821296","17178131.26929987","36735224428.44941","15111226845.152935","356755.95679333","1.097809827785","104.19901148451189","0.00246","258085","2.987094907407"
"2022-02-10","0.0048472202","17177275.24201573","51817403480.70875","19676715850.342014","451152.41074374","1.451310211416","104.96925542722761","0.00240676","261192","3.023055555556"
"2022-02-09","0.004616624","17176185.630693","34283888742.14816","17363440033.56509","391023.7903154","0.984197492344","109.23648008249559","0.00246","263940","3.054861111111"
"2022-02-08","0.0050785208","17175253.08636955","41199003994.01418","17635087510.888622","399277.96577127","1.12161780428","107.10605362681916","0.002425","277455","3.211284722222"
"2022-02-07","0.0044851553","17174296.82937432","66665674960.82449","24711688380.04354","563049.95724628","1.927897584684","114.45543791565314","0.00260784","262908","3.042916666667"
"2022-02-06","0.0051449677","17173492.70967852","22379772272.6328","10130563353.568306","239164.01860851","0.763522527767","97.4349310371132","0.00230026","221803","2.567164351852"
"2022-02-05","0.0039248888","17172748.40853697","34096714210.177795","17268998128.2718","416034.40599754","1.034109582454","97.0445734823444","0.00233794","253867","2.938275462963"
"2022-02-04","0.004287862","17172070.27040761","86965765078.905","14194727714.141966","345539.43925012","2.679168274024","110.4642782700575","0.00268901","249753","2.890659722222"
"2022-02-03","0.0048487903","17171610.03140661","28695923464.31387","12722092511.901659","343305.4109147","0.929958673654","100.29912968220937","0.00270657","267726","3.098680555556"
"2022-02-02","0.0050469448","17170880.622972","24206246991.327633","9500902247.245647","257181.99297478","0.807142798514","102.36535138985015","0.00277095","275434","3.187893518519"
"2022-02-01","0.0050801878","17170162.33587022","40350436677.54189","15428997863.336054","397777.97645053","1.250524305892","110.91301965472292","0.00285947","274556","3.177731481481"
"2022-01-31","0.0047175569","17169510.42825356","30897160689.560413","16154646473.545446","420008.42542323","1.007460293146","114.33029371786013","0.0029725","262993","3.043900462963"
"2022-01-30","0.0048167538","17168409.69814651","24940445938.959023","13828380055.811863","364062.75702417","0.982742500419","96.50108623817148","0.002540605","208908","2.417916666667"
"2022-01-29","0.004915965","17166017.72022595","31225178388.23614","12715925560.532362","333853.92598516","1.165975826633","98.92976586977043","0.00259738","227066","2.628078703704"
"2022-01-28","0.0050811801","17165137.38696091","42096986462.38771","17757109905.79682","470152.28392899","1.333811374865","104.18272196428413","0.00275843","266473","3.084178240741"
"2022-01-27","0.0043225222","17164330.81249832","40497941130.044556","17889159310.3066","483204.3025171","1.425216066661","108.21734355673352","0.00292306","252850","2.92650462963"
"2022-01-26","0.0042897113","17163855.3612219","38787598337.07939","14835864955.543182","402865.79097545","1.372823905825","110.70008590777441","0.0030060449999999997","258696","2.994166666667"
"2022-01-25","0.0050158776","17162911.31269606","37460899690.14132","14304624662.726921","387107.53188973","1.280947338582","114.92254486475152","0.00311","266941","3.089594907407"
"2022-01-24","0.0049501275","17161873.52763129","49838839479.498825","21211366569.557877","578601.35180775","1.675871061091","121.48153104711885","0.00331376","271583","3.143321759259"
"2022-01-23","0.0046533502","17161191.76034157","21422298771.115177","7214121060.300128","198894.73857479","0.873334629548","99.18645134430226","0.00273459","208492","2.413101851852"
"2022-01-22","0.0044225386","17160382.4719752","45845260542.00893","18395152893.80202","525629.99744976","1.670794339062","101.18034068497474","0.0028911650000000002","246984","2.858611111111"
"2022-01-21","0.0044227342","17159577.24323449","63043721861.685394","26596698742.88931","728830.6863182","1.962624396322","109.6549440340675","0.00300488","272514","3.154097222222"
"2022-01-20","0.0055781726","17158480.31521672","22973292085.248516","11465908424.75969","281329.69210286","0.674358069673","100.332616265704","0.00246178","272287","3.151469907407"
"2022-01-19","0.0057105189","17157827.15652469","22801224887.424477","11731247203.964132","280734.30756418","0.678973461681","107.34095728886861","0.00256872","267790","3.099421296296"
"2022-01-18","0.0044894504","17156908.52153898","23348288056.671387","11639028501.36121","274303.33652351","0.690919171572","109.18913784541513","0.00257332","267423","3.095173611111"
"2022-01-17","0.0053149557","17155713.44147309","27021710580.28252","12464251577.045242","295282.55034941","0.836944747039","105.84687109020103","0.00250755","258684","2.994027777778"
"2022-01-16","0.0057774328","17154783.54798904","14589977274.75105","5781670497.819263","133931.50855496","0.48940684842","99.60523666441041","0.00230734","217903","2.522025462963"
"2022-01-15","0.0054806243","17153850.80466982","16870631978.08109","7587630971.079956","175612.47335442","0.525122935996","99.37535130698426","0.0023","234931","2.719108796296"
"2022-01-14","0.0052498014","17152672.37545388","25743856546.952732","11145637501.022415","258583.59328146","0.74634874216","113.94335757100718","0.002643535","262404","3.037083333333"
"2022-01-13","0.0059104641","17150321.25413296","30877350920.736084","12135327527.540117","284687.30730753","0.862751569247","109.84133301194615","0.00257681","276789","3.203576388889"
"2022-01-12","0.0045899612","17148365.60892366","28550346261.855076","12074803708.949932","274670.64939509","0.826172491668","121.76764742457516","0.0027699","266587","3.085497685185"
"2022-01-11","0.0052176055","17147556.27476571","34132200376.873573","17941622132.958004","419508.67947598","0.920930489022","116.47357458555642","0.00272337","285302","3.302106481481"
"2022-01-10","0.0046894851","17146445.73469171","24381878647.654755","12044366438.08145","288025.93527015","0.72590673831","120.08615651733447","0.00287171","269292","3.116805555556"
"2022-01-09","0.0046566789","17145494.69601505","10853018833.734333","4817581615.228965","115015.14285504","0.395279658372","96.80179249011834","0.0023110500000000003","203966","2.360717592593"
"2022-01-08","0.0047559787","17144687.5705289","17182067182.32589","8153950568.512396","195071.46098889","0.572236106206","99.72264959567464","0.00238572","226064","2.616481481481"
"2022-01-07","0.0046240881","17143874.51001942","31231359460.656395","16283683351.87498","392257.07252109","0.937581224975","115.35240477044366","0.00277872","255659","2.959016203704"
"2022-01-06","0.0048224863","17142963.39072932","31138195554.092587","14351643012.593647","332637.72296938","0.910400621375","113.53166167150339","0.0026314","258406","2.990810185185"
"2022-01-05","0.0049548481","17142143.4051876","37576969282.289955","18500829553.71531","425004.0967914","0.999157723417","111.081392379498","0.00255178","274757","3.18005787037"
"2022-01-04","0.0048559918","17141270.52973335","24997200980.752697","12115238185.530914","263914.26928833","0.670370559656","121.65079697369961","0.00265","274049","3.171863425926"
"2022-01-03","0.0046249786","17140634.90242213","30520296981.4439","13821035144.611212","297524.51960772","0.867993305799","116.63109714009072","0.00251071","241163","2.791238425926"
"2022-01-02","0.0052198602","17139724.76389348","18257124922.813423","6331069633.602973","133700.68975258","0.619277653422","99.58337601323257","0.00210302","194826","2.254930555556"
"2022-01-01","0.0056826761","17138920.52802078","13044918115.143518","4680218032.199725","98406.58345214","0.446897495265","100.60273664481281","0.00211528","188065","2.176678240741"
"2021-12-31","0.0049230631","17138402.25524431","29805279270.08241","16623436379.475662","358610.59871849","0.781614398436","108.06559905178955","0.002331255","262509","3.038298611111"
"2021-12-30","0.0039320359","17137702.40957544","44716550566.89299","17891556688.3104","379843.33615139","1.174440839583","120.21396402903548","0.00255218","245011","2.835775462963"
"2021-12-29","0.0047913246","17136975.53691694","40716082647.854454","19725526702.29678","424475.79516784","0.990516102094","100.14354299434545","0.002155","276509","3.200335648148"
"2021-12-28","0.004428057","17136406.95112489","35624304802.157364","14713223929.755337","308627.74182815","0.871600334773","106.23389625474479","0.0022283850000000003","269681","3.12130787037"
"2021-12-27","0.0048909063","17135578.49338166","38809481895.846176","16191743597.928295","318757.83942659","0.959705586909","101.80000456807362","0.00200408","248198","2.872662037037"
"2021-12-26","0.0044284696","17133175.84093099","17570279379.01427","8351847990.562423","164411.93716639","0.508718304761","93.11608987884387","0.001833055","201930","2.337152777778"
"2021-12-25","0.0048583124","17132185.35956316","31325436579.75938","9179366150.132963","181444.63999148","0.918060064918","94.49486780468936","0.00186784","204665","2.36880787037"
"2021-12-24","0.0049907539","17131296.66544932","29089182506.940422","14516587325.8394","285850.55640872","0.716681343778","111.16936841619474","0.00218907","256631","2.970266203704"
"2021-12-23","0.005024056","17130675.994317","27347470196.95725","12818192492.218685","252759.64507763","0.603519625544","124.78357517782936","0.002460585","292194","3.381875"
"2021-12-22","0.0048920897","17129729.72820297","26594016475.043903","11671266933.94369","239695.29422969","0.639691846087","122.17383186740973","0.00250911","286626","3.317430555556"
"2021-12-21","0.0053220607","17128992.94049089","39098031923.53648","15749576754.647554","320882.53759418","0.885748850897","122.75423822903588","0.002501","303464","3.512314814815"
"2021-12-20","0.0047603573","17128246.93179703","26783891333.20262","12903548188.17117","274808.07552422","0.722765785358","126.63277117230737","0.0026969100000000003","266803","3.087997685185"
"2021-12-19","0.004925882","17127233.77862275","15325884464.047638","6626125183.205564","141353.03430753","0.481595599524","99.26552165430687","0.0021176","214374","2.481180555556"
"2021-12-18","0.0042318386","17126792.4337689","27912401991.94568","8496912537.040984","181152.01835644","0.829943592752","100.31029379333702","0.00213859","234236","2.711064814815"
"2021-12-17","0.0049263331","17126224.30324483","43057664196.87015","18177059750.81636","392300.9016199","1.177210066739","133.7254902030856","0.00288609","260119","3.010636574074"
"2021-12-16","0.0038023907","17125316.60573887","36119569122.58229","16019246590.422337","336090.65580645","0.977035070351","125.19763430523446","0.0026267","256019","2.96318287037"
"2021-12-15","0.004662239","17124516.31267497","32298363564.822838","14681455107.9264","300660.8228718","0.786862545396","130.4720048719094","0.00267193","280841","3.250474537037"
"2021-12-14","0.0048939258","17123674.10478634","32328079163.368214","12595365449.118567","260813.12659084","0.817474221676","135.4658029798848","0.0028051","281921","3.262974537037"
"2021-12-13","0.0046626845","17122756.53651446","29301186585.681263","12670244759.60721","270816.62872299","0.75617893243","136.14202904444434","0.00290993","281785","3.261400462963"
"2021-12-12","0.0046298317","17121849.60271432","11371773646.124453","5051653244.577556","100757.85035116","0.348248955377","101.28690600476845","0.00202022","211066","2.442893518519"
"2021-12-11","0.0049938354","17121116.27179415","18090365141.873554","7615897104.468765","154412.48780526","0.526776038579","102.35894753376776","0.00207533","222133","2.570983796296"
"2021-12-10","0.0051594519","17120067.24738889","34914407989.407295","16142537858.859753","340292.59736498","0.858970077402","115.6211300361977","0.00243735","270853","3.134872685185"
"2021-12-09","0.0053912439","17119245.52500539","31609106673.19465","14198877219.075163","296193.61865352","0.766340724031","122.25199457787014","0.00255022","285532","3.304768518519"
"2021-12-08","0.005556919","17118335.73018271","38894291736.82729","15652833559.8192","309953.08399194","0.969158790732","131.3047313528322","0.00260006","268196","3.10412037037"
"2021-12-07","0.0050941255","17116489.47313673","49551627179.43233","18757812779.917408","370894.87499567","1.170250032156","135.70800019095276","0.0026833300000000003","284544","3.293333333333"
"2021-12-06","0.0056898327","17115593.70815093","76032208687.14368","28066320559.899925","555379.13129068","1.774039659697","150.33328830840966","0.00297481","286268","3.313287037037"
"2021-12-05","0.0054916626","17114828.41363736","46411128962.0793","16433627546.45471","333156.20984558","1.329914332007","108.97982770315897","0.00220933","221615","2.564988425926"
"2021-12-04","0.0051280388","17113977.11117002","76302775094.82071","30505468787.30694","620537.68784336","1.949035363981","144.25359133068088","0.002934385","244342","2.828032407407"
"2021-12-03","0.0055584175","17113124.17905667","50165719855.203125","24933396094.18836","464554.59926076","1.053080858908","133.44803275937463","0.00248638","289452","3.350138888889"
"2021-12-02","0.0051285869","17112328.14769498","54540872744.313484","25822252180.526497","456361.46298706","1.035565931922","138.34857023917542","0.00244506","315565","3.652372685185"
"2021-12-01","0.0045332416","17111507.04688796","66247412685.574936","30609400543.214603","535310.84447594","1.374372362115","165.1450347086099","0.00288813","284941","3.297928240741"
"2021-11-30","0.0044341745","17110721.78901558","77778728076.45694","33375666530.1474","584543.12925974","1.532672153971","154.8265437734608","0.00271164","296340","3.429861111111"
"2021-11-29","0.004732202","17109818.90330919","54180350346.881035","20978719107.826786","362197.19757284","1.088654074011","151.32886171711797","0.00261269","303388","3.511435185185"
"2021-11-28","0.0046000504","17108970.82499487","22280917733.562622","10239541770.379671","178861.09338078","0.591447418736","114.4971393927528","0.002","215317","2.492094907407"
"2021-11-27","0.0047326437","17108162.36897591","32225053046.906406","10554097231.639265","193171.53408858","0.813864347699","112.17047166984288","0.002053055","238622","2.761828703704"
"2021-11-26","0.0043688009","17107452.28660055","89054282763.12038","29850409985.213543","554833.96258666","1.879027123099","144.07697856043995","0.00267798","291679","3.375914351852"
"2021-11-25","0.004302795","17106804.12291437","115641714263.28539","36465879453.94734","617975.09463284","2.250602695877","149.52409742181817","0.002533935","287824","3.331296296296"
"2021-11-24","0.005196676","17106168.09898621","88653650117.84785","34902174628.7176","610799.03107007","1.800219250172","149.40588679897166","0.00261465","295032","3.414722222222"
"2021-11-23","0.0043694069","17105351.15967512","57703722443.71766","24256854261.827663","420817.15432219","1.233482680406","150.89678804017802","0.002617815","282832","3.273518518519"
"2021-11-22","0.0046675249","17104779.73120304","45874793419.96477","18666654123.373478","331065.51232311","0.987525080586","147.8878911007529","0.00262289","286930","3.320949074074"
"2021-11-21","0.0043698017","17103791.24019837","18993190170.07081","7671110992.175777","129946.97608145","0.474531716355","123.51927234426779","0.00209239","218828","2.532731481481"
"2021-11-20","0.0048003708","17103037.96643216","28102866108.271435","12284208586.137022","205595.25967619","0.631242363373","127.38886566413655","0.00213205","248520","2.876388888889"
"2021-11-19","0.0045357405","17102347.96946616","57315852406.68959","25215432875.39125","434643.38179148","1.159333892291","152.3957179827046","0.002626875","283868","3.285509259259"
"2021-11-18","0.0047677099","17101540.04216903","59116283999.19518","21675178613.24897","381644.52616493","1.196857646704","147.51543600120903","0.00259737","295608","3.421388888889"
"2021-11-17","0.0049334906","17100802.44138557","81373606138.51732","27685757186.058567","460245.62392996","1.631983385194","158.92948733264598","0.00264203","288569","3.339918981481"
"2021-11-16","0.0049668463","17100090.59097336","90797390269.94276","29803587705.038723","494070.84861874","1.719823041293","168.9029939884277","0.0028","301154","3.485578703704"
"2021-11-15","0.005000207","17099204.29017748","49829756798.433945","19104012510.240982","299654.31801476","0.936621445908","159.48130075799267","0.00250153","291313","3.371678240741"
"2021-11-14","0.0051991506","17097753.10189014","25202331330.649834","8045357614.9570675","123713.39799533","0.570636022511","118.20777592825631","0.00181768","222847","2.579247685185"
"2021-11-13","0.0050669516","17096904.76182005","21673995698.443867","8952400041.38817","139017.19101991","0.46725698493","119.51425075501446","0.0018558749999999999","234794","2.717523148148"
"2021-11-12","0.0047028993","17096244.2680306","47880018156.52137","22855685807.814938","356679.9920135","0.880268188146","150.00950496524547","0.00234101","287476","3.327268518519"
"2021-11-11","0.0052330495","17094503.15683915","39710431359.0391","14966241595.802671","230381.25431987","0.716789772249","148.4903194638409","0.00228577","293052","3.391805555556"
"2021-11-10","0.0049352227","17093582.87742218","40460644548.477066","16423370456.304909","253618.98020122","0.722573081014","166.3253387023582","0.00256849","295892","3.424675925926"
"2021-11-09","0.0050348381","17091758.34893653","51102033112.82709","19403965076.25865","289198.8330127","0.81256950025","174.60753928175677","0.00260237","336872","3.898981481481"
"2021-11-08","0.0044719564","17090999.94683293","73832419638.98256","28575057879.14564","423072.47811591","1.280812269585","192.3038731565643","0.002847185","294064","3.403518518519"
"2021-11-07","0.0050684439","17089595.9129118","19334786485.726463","7629275106.513448","121015.41452011","0.451321731454","125.40394779191442","0.001989155","222930","2.580208333333"
"2021-11-06","0.0051018295","17088984.48235475","23158695110.99816","9293316473.333986","151221.35487436","0.510521015203","123.48471200518118","0.00200935","237201","2.745381944444"
"2021-11-05","0.0051352203","17087976.42888241","39245102333.23773","18041049120.56195","295726.58738914","0.761359410706","161.7999960884043","0.002652205","282446","3.269050925926"
"2021-11-04","0.0047378981","17087123.3295088","40059723211.05193","17542780285.55272","285741.46860269","0.774049283302","153.4847249450615","0.0025","286047","3.310729166667"
"2021-11-03","0.0053345297","17086311.01124673","44750783280.10445","19501090889.06288","309757.55349943","0.817577665126","162.82557387292803","0.00258634","290879","3.366655092593"
"2021-11-02","0.0052354078","17085539.32761623","48479496143.19314","22789135920.142044","361590.2787692","0.878313346932","163.7256883532892","0.0025978","300911","3.482766203704"
"2021-11-01","0.0049043096","17084532.92207233","38890478135.15433","16478311104.32166","269729.02285234","0.753507178738","162.4725940471042","0.00265947","289324","3.348657407407"
"2021-10-31","0.0046063005","17083442.11638951","26116804288.606785","12671970164.026237","206273.11606563","0.628671957209","126.58109899020697","0.002060475","216741","2.508576388889"
"2021-10-30","0.0051367587","17082597.69074933","24707937189.68899","10298114775.616344","166790.22232866","0.50702935853","129.24274260174698","0.00209324","251998","2.916643518519"
"2021-10-29","0.0056672959","17081714.16675994","45352306838.80948","21570388456.758396","346619.14239329","0.800622049179","165.510295107332","0.0026596199999999997","307314","3.556875"
"2021-10-28","0.0050710258","17080443.16209457","43814073071.06373","17794003114.659084","293802.17665354","0.805962868808","155.17672972875417","0.00256217","297884","3.447731481481"
"2021-10-27","0.0052038656","17079675.24677189","41428407573.29477","16746971172.516388","285963.40849474","0.855444040892","164.4487756266538","0.0028080500000000003","286086","3.311180555556"
"2021-10-26","0.0049721048","17078742.67647832","53417591614.86143","22898131049.95371","379145.91729403","1.034329748865","150.98495068454125","0.0025","295695","3.422395833333"
"2021-10-25","0.0060331205","17077788.43285705","44200181196.2373","18877917319.598923","299498.90984321","0.838478043596","160.234076316411","0.00254212","286798","3.319421296296"
"2021-10-24","0.0050721051","17076940.40099298","25172290386.07045","11800933623.874786","193885.59840418","0.643037449959","118.07896728147868","0.00194","208278","2.410625"
"2021-10-23","0.0048071408","17076114.62409193","23537426462.149082","8774519293.754879","143257.26459704","0.535183917426","115.96049393545934","0.00189323","228432","2.643888888889"
"2021-10-22","0.0052383777","17075122.83071808","41384455578.82095","16215420304.318638","266916.24851126","0.837013012859","150.31672607779095","0.00247431","281476","3.257824074074"
"2021-10-21","0.0049070918","17074303.50900403","51032003073.60461","22439283708.93493","359754.46271527","0.908850824863","149.8339242991646","0.0024021900000000002","321169","3.717233796296"
"2021-10-20","0.0049404903","17073391.24323766","48671312441.14906","20964733184.34739","317350.33369911","0.878893318207","185.54248306557523","0.00280862","291740","3.37662037037"
"2021-10-19","0.0051396901","17072228.62422076","43899804423.5315","20969614471.414936","326167.70340533","0.779997405523","171.6566970123963","0.00267","310438","3.593032407407"
"2021-10-18","0.0049078273","17071350.58470141","40612696314.66342","20486936094.58741","330556.77219891","0.788222918778","168.88562251592538","0.00272497","291260","3.371064814815"
"2021-10-17","0.0053060197","17070242.66315861","24521639264.493084","9887484002.750483","160870.91584256","0.616355970301","119.33750944694656","0.00194164","212511","2.459618055556"
"2021-10-16","0.0044108629","17069515.72621357","34874796808.88739","13516336790.353653","221826.3436008","0.719514029878","125.43504998838034","0.002058605","269680","3.121296296296"
"2021-10-15","0.0046763842","17068867.57992864","61913373082.13188","26558913014.84288","432231.17378294","1.141278215682","180.31537690195879","0.00293453","297755","3.446238425926"
"2021-10-14","0.0045439334","17067886.53938305","45551631663.63142","23552355376.034214","410433.92278338","0.960691665981","154.69502595401312","0.002695785","284115","3.288368055556"
"2021-10-13","0.0056055448","17067099.96704342","35669375916.46859","16640603565.015728","290164.3384941","0.765642827735","158.2869587629455","0.00276007","289461","3.350243055556"
"2021-10-12","0.0044448823","17066090.57115659","46348722987.30277","21364672836.066628","380180.15383109","1.003371572317","139.86892338474073","0.00248894","274993","3.182789351852"
"2021-10-11","0.0048431467","17064989.35208681","60936797412.94379","20529713684.446167","358352.33408036","1.361689514774","161.50279975731965","0.00281908","277496","3.211759259259"
"2021-10-10","0.0052746413","17064032.11237909","25347716901.18543","11643143548.294403","212849.5642456","0.735200456476","114.55487293959399","0.00209419","212316","2.457361111111"
"2021-10-09","0.0049763392","17063269.72449426","25625405690.45481","10273309215.311003","186750.35344026","0.639775800065","111.67217262457622","0.00203","241705","2.797511574074"
"2021-10-08","0.0039812694","17062497.645511","47573099596.12406","22307034711.646713","413602.36773049","1.083322231129","149.30580243566774","0.00276833","280844","3.250509259259"
"2021-10-07","0.0046781778","17061723.73894429","52367157311.10268","22326111784.705135","414943.71665871","1.060735859189","156.69487529597345","0.002912265","324741","3.758576388889"
"2021-10-06","0.0043465955","17060783.57145167","75802423997.2939","31007359268.847595","559499.65605798","1.718779655864","193.75621230648957","0.003496155","273475","3.165219907407"
"2021-10-05","0.005441776","17059953.89059623","47366550194.436905","21633586651.99955","419596.68630461","1.057725446631","167.86888398075632","0.00325592","312571","3.617719907407"
"2021-10-04","0.0051766052","17058921.77104019","40679363115.16454","18002189382.17949","365241.15977319","1.104882435434","161.1598449479229","0.0032697250000000002","265740","3.075694444444"
"2021-10-03","0.0049777627","17058372.46709186","32952205491.426315","15099663699.701704","313253.98465307","1.056978038245","118.51072769236451","0.002458595","216090","2.501041666667"
"2021-10-02","0.0062391064","17057475.71384289","33924734025.237843","12640298324.18687","264483.22239402","0.933196188863","125.90607454891686","0.002634435","260972","3.020509259259"
"2021-10-01","0.004646433","17056498.13917639","60380606088.19361","22109503072.63803","459866.10456445","1.504356611022","174.2029364048382","0.00362333","279255","3.232118055556"
"2021-09-30","0.0056755497","17055479.97743678","59187454332.69191","23145056513.610176","528648.68009509","1.600645669288","156.77646249594068","0.00358088","289577","3.351585648148"
"2021-09-29","0.0043149903","17054467.95271875","48424863385.27987","18507774872.580452","446465.92679605","1.696689438049","144.44627836732187","0.0034845","240916","2.78837962963"
"2021-09-28","0.0050454371","17053813.72391443","52473144891.76961","22738841975.967007","551595.18401927","1.721464307523","147.8583848248411","0.003586725","262395","3.036979166667"
"2021-09-27","0.0051452777","17052829.28927162","55569574832.27204","24763413164.44655","582712.62245668","1.760582829273","146.0023802869124","0.00343561","262162","3.034282407407"
"2021-09-26","0.0046143897","17052108.8716901","52039724279.341385","29053940331.867367","673616.24282314","2.106603043586","117.0827015786239","0.0027145650000000004","192460","2.227546296296"
"2021-09-25","0.0047805956","17051142.6344359","31549847556.029053","9785506958.879103","228979.667499","1.172046285508","115.38521772501466","0.0027","210070","2.431365740741"
"2021-09-24","0.0049136248","17050332.27524746","44641631941.88777","13581835366.815264","317308.07959221","1.297840079991","148.80762537155383","0.003476545","274940","3.182175925926"
"2021-09-23","0.0054782968","17049072.16023914","45693583520.52367","13958814359.277212","311154.9369133","1.294881402773","149.30512904821177","0.00332815","273598","3.166643518519"
"2021-09-22","0.0044492848","17048297.84813115","49284311174.429535","17778481988.44738","407973.2067618","1.491738879906","150.10294841484904","0.0034445","270233","3.127696759259"
"2021-09-21","0.0040842267","17047582.39716395","45707602025.67307","14537014345.79287","358704.01235315","1.612642522142","153.3356199385023","0.00378359","245996","2.847175925926"
"2021-09-20","0.005445858","17046565.12003177","55489181771.09909","18477356881.07947","431154.75075213","1.667029603111","150.88825215268972","0.00352086","273371","3.164016203704"
"2021-09-19","0.0053133216","17045567.94453058","12802007381.118212","4462564864.451325","94508.87516574","0.46009172708","112.84790318895931","0.00238991","199632","2.310555555556"
"2021-09-18","0.0051475538","17044733.5883474","19729027616.342457","8043514606.156163","166864.00149647","0.610503033899","124.36635522205138","0.00258","227894","2.637662037037"
"2021-09-17","0.0048821249","17043855.51473644","29585557350.495895","12458103508.979986","263865.75657997","0.799209149517","148.72534005955316","0.00315004","273808","3.169074074074"
"2021-09-16","0.0045170164","17043152.47272561","41077894228.898285","16427532677.272472","343691.44162179","1.081985966772","148.8781623163662","0.00311478","270023","3.125266203704"
"2021-09-15","0.0047165095","17042330.14157678","47953336310.9532","18138600270.051872","376575.84983036","1.296020516805","164.7219133634445","0.0034197949999999998","268455","3.107118055556"
"2021-09-14","0.005580359","17041604.6769536","391775447604.91284","12069429509.586943","256672.85414101","10.764488045676","163.4360423215231","0.00347569","270910","3.135532407407"
"2021-09-13","0.0052817059","17040511.980831","316901084078.06244","15669259563.334158","348271.38141401","9.973794267507","163.51853776658797","0.00363443","253041","2.928715277778"
"2021-09-12","0.0048833445","17039531.01270747","73056614525.81462","18621292601.688065","403227.49333974","2.699120075293","118.36414236862464","0.00256307","193569","2.240381944444"
"2021-09-11","0.0049168047","17038760.27418274","98786331907.2724","15790537391.06097","350133.71405119","3.502225134726","119.13875349165232","0.00264174","210848","2.44037037037"
"2021-09-10","0.004518367","17038179.37856666","325774672567.42334","7557417275.362486","168823.20455028","9.496662301861","153.18050588341936","0.00342186","260963","3.020405092593"
"2021-09-09","0.0045517959","17037371.61364685","17926705397.87241","8944011569.391268","192556.4582125","0.471519410621","150.42714421035942","0.00323856","275020","3.183101851852"
"2021-09-08","0.0047181346","17036457.2110677","21295221313.39506","8559111393.2901125","185310.38128209","0.584158815229","162.46066207538718","0.00351738","271871","3.146655092593"
"2021-09-07","0.0050838638","17035507.69267201","29855523873.855362","11048172656.16657","235797.9723145","0.804278723736","179.99352263593144","0.00384155","277913","3.216585648148"
"2021-09-06","0.0057154839","17034745.65267007","25966876772.024464","7725946740.785894","146767.86448296","0.664462351524","163.08027957986596","0.003097995","269949","3.124409722222"
"2021-09-05","0.0054499589","17033354.33081003","21125490337.39816","4717089440.252042","91155.63702439","0.678133810016","139.4573128111197","0.00269495","206820","2.39375"
"2021-09-04","0.0051511565","17032537.54694901","28724330986.654667","5686812280.726173","113919.47925592","0.841352833852","129.7909016654822","0.0026","227677","2.635150462963"
"2021-09-03","0.004918777","17031861.40740914","43953825230.88875","10359330986.322523","207766.14531137","1.109410527106","166.72265692532866","0.00334378","278164","3.219490740741"
"2021-09-02","0.0049522556","17029689.95940653","68391808739.735016","13096871425.799915","265282.17905106","1.619909010618","173.97373192132275","0.003523905","293611","3.398275462963"
"2021-09-01","0.0045536417","17028960.92633819","73151040565.90118","10353120215.922367","212639.7861867","1.881810856983","187.0243580065124","0.00384124","277500","3.211805555556"
