"Date","Bitfinex Net Flows","Binance Net Flows","Adjusted Transaction Volume (Native Units)","Average Transfer Value (Native Units)","Median Transfer Value","Median Transfer Value (Native Units)","Transactions per Second Count","Telegram Users"
"2018-04-12","1173926.7722709973","3114272.693448481","2154943.2928165","5.95088044343691","54.29217272647575","0.11","8.01627314814815",""
"2018-04-11","-9792023.804312868","11735802.321555167","1518219.22720264","4.06139361536361","26.928840550158434","0.0626547272746234","7.04979166666667",""
"2018-04-10","-4770806.161608395","1134501.2778613851","1202358.453142","3.46375675686995","30.22501355549195","0.0731039212145983","6.61328703703704",""
"2018-04-09","5283502.422938245","-3766628.320912244","1974661.01382492","5.78217174723803","39.7136358908019","0.10024509","7.0578587962963",""
"2018-04-08","3881089.805962686","570557.4454044407","1204943.1859486","3.72286887549123","21.385761248560595","0.0535426354912458","6.89505787037037",""
"2018-04-07","1625293.891011204","4308933.473871509","840031.522071327","2.98631325087459","37.79722382414144","0.0983004192176622","6.2021412037037",""
"2018-04-06","-4908066.60137415","-6436050.963423977","1299902.11652778","3.96946118412928","36.92027769572588","0.099801594241884","7.49978009259259",""
"2018-04-05","1513470.5170253217","-877912.6072046987","1232809.27712576","3.51944045882238","37.51557572709493","0.0980284762628331","8.0540625",""
"2018-04-04","-6075631.253481888","-5689726.4128800845","1709151.48831279","5.38514975671142","37.97604754108627","0.100325099343544","7.27362268518519",""
"2018-04-03","-9707892.8332795","531249.8357197281","1562939.46495187","4.61470733372508","45.02560491626936","0.108439272477139","7.47658564814815",""
"2018-04-02","-2953292.150449857","2826667.791153628","1358340.46912802","3.80826207640204","35.20093079570273","0.0918131","6.9271412037037",""
"2018-04-01","-4373704.221205138","5067071.7954593515","1155292.36248055","4.2166460733911","38.07100827609342","0.100699346630315","6.30950231481481",""
"2018-03-31","7880259.829731887","2410435.8267069617","1432575.55641293","4.79678182268946","39.572960153550454","0.100308538707911","6.76384259259259",""
"2018-03-30","13106654.706911633","-2603107.498007393","2248309.98501894","6.76526454906313","59.76293187098925","0.152275","7.33351851851852",""
"2018-03-29","20154860.882820662","3682042.957871693","2505645.51559459","7.96753775968241","71.12498300875885","0.184569323497179","6.75547453703704",""
"2018-03-28","-11738376.762268446","-4161912.6347469795","2573938.60207752","8.11818174376866","56.227857259940656","0.126224799443424","6.71131944444444",""
"2018-03-27","9130895.56155195","14648020.33936046","3016744.79783023","9.4808914900735","64.99999985181422","0.144268246295786","6.75989583333333",""
"2018-03-26","-9770997.553726504","3515426.6417820454","1857758.11965387","5.53788262547652","59.099845847256816","0.120656844065608","7.25248842592593",""
"2018-03-25","-9020721.117682334","808151.7603955861","946776.278776078","3.27589381572315","52.74319018353845","0.100997486120192","6.09226851851852",""
"2018-03-24","-2322075.0032846956","-363692.3354061206","1134328.31840055","3.18928374573437","52.527326032930596","0.100036348075561","7.09725694444444",""
"2018-03-23","-32534352.14725505","10547357.16248255","1942445.69634772","5.05814852362228","55.10672484453105","0.10250643","7.83684027777778",""
"2018-03-22","-8547843.290648077","8470109.261660041","1457238.91026253","4.31736525455843","55.52874666540035","0.103","7.16959490740741",""
"2018-03-21","-23031503.873403717","59805896.75258673","1691936.53203506","4.57474644047084","64.21247630589663","0.11520044","8.07722222222222",""
