"Date","Price (Close)","Price (Open)","Circulating Marketcap","Outstanding Marketcap","1 Day Active Supply","Supply in top 100 addresses","Supply in addresses with balance greater than $10M","Supply in addresses with balance greater than $1M","Supply in addresses with balance greater than $100K","Supply in addresses with balance greater than $10K"
"2017-11-30","9951.160989942904","9802.726781875963","164153554242.75372","167060587956.13336","691442.49453647","2871870.38226912","6133381.9785948","9824309.10120241","14546017.38146643","15992720.67869776"
"2017-11-29","9807.084705631762","9889.979379074479","165455207240.7251","163753179019.47836","737827.99110211","2860280.54985895","6057759.73222136","9764624.77936271","14519900.40715908","15975439.49419703"
"2017-11-28","9901.062464519495","9724.178650716669","162608553567.5813","165940133781.83997","664929.07228425","2845608.22077442","6083565.86833321","9797654.17626714","14541204.82301852","15992730.46750622"
"2017-11-27","9724.349003977599","9296.149432424021","155335317785.11115","162555212918.26862","565344.612674","2844526.91158768","6074597.80157601","9780164.79397616","14537119.27406106","15986141.57585009"
"2017-11-26","9293.867508550113","8746.525812682334","146146991689.93277","155672428867.92276","528406.02353812","2840689.68330103","6021001.12048168","9742267.46753291","14515927.10559262","15972463.90113013"
"2017-11-25","8743.97530745341","8182.623565006809","136737333402.9754","146306248215.9796","550664.77054093","2851797.63481326","5933814.41540825","9672548.95809282","14468606.94136269","15952106.43365152"
"2017-11-24","8182.9511432254285","7996.915957424545","133624526482.5616","137476193155.39874","544586.898921","2844164.62546787","5854978.68876013","9603926.68914047","14414612.29706505","15928906.47209692"
"2017-11-23","7995.583885321453","8236.203581614642","137587292878.41092","134776695432.14293","484955.26132127","2846050.17730636","5827982.72083027","9586161.42312942","14400648.68595536","15921942.21107099"
"2017-11-22","8229.96552171534","8098.018163782404","135184668136.995","137731449923.46707","568850.08083455","2856996.35863089","5845909.89560283","9607905.15698885","14419375.785058","15929357.28592889"
"2017-11-21","8082.908768656766","8237.559929434728","137595236545.00055","135085275817.58249","606324.0477937","2874209.2564617","5848468.14995298","9608737.6187765","14415853.18105345","15924929.53164332"
"2017-11-20","8232.329401327015","8042.26108102123","134143745393.19342","138036801223.38797","470786.19024506","2885922.52106057","5892512.58662593","9642503.28441722","14438222.64487322","15933307.32239929"
"2017-11-19","8032.3443080178","7774.020492134746","129795250887.99718","133820448817.29451","422691.86619087","2892284.92201958","5885850.9600511","9627634.82626891","14425318.38994539","15924252.72196044"
"2017-11-18","7770.706389336212","7681.902119652739","128213581008.10995","130097046001.08449","598801.3061024","2893004.70374665","5858088.12415065","9597404.0090199","14408513.99455771","15913083.58939672"
"2017-11-17","7683.868529737655","7840.560584129962","130840005863.78954","128963836441.85411","692685.7929794","2890215.16259878","5851498.87503584","9589123.42885649","14401816.90901591","15908256.30855944"
"2017-11-16","7835.118064130104","7277.321905372691","121430497231.51495","130693988524.30933","652038.76394362","2892306.84519276","5877913.45372198","9592535.97118282","14403495.37920459","15909417.59884074"
"2017-11-15","7276.745983050209","6605.467216770263","110199564954.74014","121064949584.29532","623548.93717598","2889998.68638927","5779968.75532054","9523098.30140814","14356264.49396645","15885988.48225959"
"2017-11-14","6605.322197526393","6513.859146317993","108623627842.00331","109959147530.6921","660774.66685099","2890647.43143841","5646660.06784868","9387862.34567368","14259630.05867636","15846762.05154424"
"2017-11-13","6513.880013708918","5836.728186293245","97353588265.37611","108732275280.58282","761753.31794347","2881984.73413866","5627518.19961325","9368546.16568939","14250276.38095069","15847529.95520082"
"2017-11-12","5844.583250142022","6326.601963862941","105488583805.41214","97208358771.0979","641869.96976093","2883542.37785463","5484880.11598363","9254744.09070004","14169301.59973693","15811121.07633271"
"2017-11-11","6321.929562439387","6554.055353636293","109288905039.69023","105834109880.54944","524197.84870565","2906630.23211619","5605240.8697744","9355473.92320449","14239094.79198619","15842393.77114097"
"2017-11-10","6553.4857666291655","7133.017496876435","118953769569.62843","110393978633.48741","585372.75212183","2905192.4358391","5656333.72081067","9406934.78980184","14265834.30406999","15856490.94640673"
"2017-11-09","7134.0290287478465","7450.9497085586945","124225954201.61456","118673324665.81557","547983.10439254","2893366.17823242","5769835.5990991","9516727.6506255","14344164.65561703","15887934.13333684"
"2017-11-08","7450.623244705101","7111.496130506399","118648806902.8715","124219064692.37192","479588.93144048","2894853.61191052","5824386.01325767","9564041.44374186","14381678.91513374","15904117.84691617"
"2017-11-07","7111.114407283469","6960.355487613365","116045673179.45496","118654642802.81985","485557.87702267","2885476.10710026","5752783.94186137","9522786.34496472","14351168.43187174","15891284.69603063"
"2017-11-06","6962.8722446959655","7373.02305611328","122962930935.78455","116425041611.90807","432480.41519383","2883110.35526023","5738122.0710186","9507033.70699873","14338389.40757482","15884414.01545042"
"2017-11-05","7379.016550398821","7378.498206525179","123064672990.00241","122844259916.039","374731.43395071","2887562.93480049","5804282.00741676","9553751.42610524","14376676.49768411","15900706.78070172"
"2017-11-04","7379.00458447586","7150.384792662109","119215051916.2044","123653778148.13254","452512.2328386","2884417.8585338","5806848.43745754","9551768.77192429","14376460.52375025","15898578.77220052"
"2017-11-03","7148.779987785079","7028.759288031572","117188676730.93117","119944947796.13875","577046.94076464","2873683.45859567","5761743.43679028","9523444.14757942","14356466.07289565","15888111.62620507"
"2017-11-02","7028.696950439347","6747.450950648872","112394276784.07678","117354261151.30888","592936.05586339","2867065.3310322","5732771.61267682","9502608.10537533","14338898.92578054","15884240.47933798"
"2017-11-01","6749.401854659965","6445.22396387476","107384298421.7427","112054108123.36008","488363.43101495","2859163.42188535","5692131.78741149","9452626.23901943","14314115.68470594","15873397.92477477"
"2017-10-31","6445.793634689339","6127.435090266978","101825866921.42705","107078955661.09213","406551.95869104","2869451.48536336","5597223.87165566","9358533.90617996","14261278.04090773","15854717.06303062"
"2017-10-30","6127.426813587932","6143.760114560513","102369563890.15826","101917124316.81866","377869.06588501","2861573.81340421","5528794.58074862","9313790.26150085","14227205.94747357","15840075.7841821"
"2017-10-29","6144.266466696283","5729.082675823752","95407371761.69362","102829680333.08315","314026.27005047","2859515.64317525","5533941.50587584","9321550.56641053","14230072.45889519","15842220.27148309"
"2017-10-28","5730.311490214888","5767.334163971158","96011465945.47311","95951756985.02437","329529.43310695","2850247.89267754","5457405.31235459","9241118.08833503","14175850.70105975","15816134.98390292"
"2017-10-27","5767.756931954635","5889.772621118333","98097983298.1946","96104752753.63956","411248.53324464","2845927.08408157","5468575.12347587","9249348.27328123","14181639.46571602","15817964.95095554"
"2017-10-26","5890.120603897175","5734.822553164556","95371500029.73712","98234529051.36249","441785.34176868","2859518.22816941","5512439.89266462","9283285.20256014","14209869.81292836","15829311.4757231"
"2017-10-25","5734.170770394734","5515.280879159873","91871484323.17397","95486189643.46216","544447.06319895","2853022.60479639","5471168.36696932","9252927.15213667","14185417.06407224","15820488.66495911"
"2017-10-24","5516.3209031868155","5906.917948071573","98483398863.25488","91840397164.74437","721596.58201064","2861827.86841859","5409416.00440954","9207443.82519615","14150601.4944145","15802822.46494774"
"2017-10-23","5905.02880896967","5983.607008507789","99609477444.95692","97994456562.60483","627141.95243802","2880247.33476619","5505374.8466802","9284852.7572653","14213018.08799084","15827082.09610494"
"2017-10-22","5983.366008816882","6010.565246008332","100090920740.46202","99784808761.18231","371892.41474163","2878738.79216847","5538683.23691127","9307587.72316159","14232528.46541058","15832752.93065313"
"2017-10-21","6011.491941670363","5984.780527302777","99594730157.26758","100330364282.38658","364044.93333495","2876893.9799376","5540341.83454296","9310960.08287663","14232646.11920574","15831999.02152239"
