"Date","Price (Close)","Price (Open)","Real Volume","Volatility","Active Addresses Count","Transaction Volume","Adjusted Transaction Volume","Transactions Count","Transactions per Second Count","Twitter Followers"
"2020-11-10","450.88494937338504","444.3602855721761","1175373851.2486746","0.6097301894009234","491180","2110395824.9613643","1557241934.1457343","1157455","13.396469907407",""
"2017-12-10","433.88175570613265","470.5813164761724","650261851.0008965","0.9753016540755511","335622","3007439756.7599425","1546891432.4273484","716575","8.29369212962963",""
"2018-05-08","748.0734913122443","754.2803371376281","1035854825.3098816","1.0462918520222648","410500","1769704549.6055756","1542054754.6504898","820098","9.491875",""
"2020-07-23","275.62084912436984","264.43081600940275","1275901777.874596","0.494625483148565","491363","1945802481.9723737","1538086503.9839778","1147143","13.27711806",""
"2020-10-12","386.77511397790784","374.3400863172477","1178303834.9128819","0.6791181704442718","496784","2211060573.973825","1535607240.6322572","1092162","12.64076389",""
"2018-05-10","723.1436872534346","751.1818904883897","897910257.9892476","1.0616113754079068","390235","1713939869.5963175","1526796874.357298","854827","9.89383101851852",""
"2020-09-28","353.92391514373384","357.7256253139164","943480540.2241724","1.0923050278629718","434364","2206283447.409144","1520311771.239047","1080187","12.50216435",""
"2020-08-29","398.8392516650252","395.6495381747114","847907774.6497887","0.7677424163448751","453869","2301428728.565425","1514039703.6933","1130992","13.09018519",""
"2018-02-26","867.4705990662875","840.3790816629739","732388963.6913421","1.3934804867286148","368611","2271474952.924468","1512570041.594446","737453","8.53533564814815",""
"2017-09-02","350.9603933460671","391.82545670775096","613989819.8851407","0.8314858420223699","170203","4965040373.217139","1508284463.3466473","331797","3.84024305555556",""
"2020-10-07","341.662601280781","340.35476493735064","683004379.9171183","0.7104521810178377","428105","2148070204.5610743","1502743298.6529684","1035384","11.98361111",""
"2017-06-06","264.0565665347955","247.09342714636395","329964217.75952715","1.630333725108395","109053","5555438808.795675","1498573087.32152","200523","2.32086805555556",""
"2017-10-03","291.831189865173","296.6987407655797","141686577.52696767","1.3424501598135707","156587","6714514444.330244","1497409934.211675","327906","3.79520833333333",""
"2018-03-06","814.1889314534892","845.5804661268716","675686743.6045568","1.189524189102945","364952","1716606207.3888462","1496607724.8640776","712591","8.24758101851852",""
"2018-05-22","640.9809086166337","696.5833411509813","637748154.4747158","0.983858421413899","422824","1663068295.4353533","1491743971.4330432","822409","9.51862268518519",""
"2017-07-03","276.2363271883819","282.31065077903844","226333184.56935605","1.4438083086958653","159480","7014840088.185098","1491248871.3189201","302032","3.49574074074074",""
"2020-11-29","576.6713109717468","537.7545059889305","1358870553.8344336","0.8149828218864416","739327","2124035815.3091","1488646869.0405068","993930","11.503819444444",""
"2017-08-10","297.8597137618501","294.94591962287416","216478685.98530492","1.8054737949284747","169210","7113584230.914542","1483828093.4516745","338241","3.91482638888889",""
"2017-08-17","299.8981962522558","301.38498021971725","227777395.18287918","1.387173084413679","196255","4750893871.7246065","1482525400.653204","428007","4.95378472222222",""
"2018-03-18","536.6249364351149","549.0213426106488","1497789738.0918698","0.8189648041102955","318550","1781402346.6642897","1481304387.7555525","684094","7.91775462962963",""
"2020-08-19","407.6244143384328","422.7538506940766","1470389840.3263073","0.7713076692034884","474989","2004819749.620554","1479955360.118603","1216891","14.08438657",""
"2018-05-23","577.1644896471353","641.8106534000867","1107768048.5533211","1.0406444905009433","410012","1698618829.1451511","1479457544.840123","833377","9.64556712962963",""
"2018-04-25","617.6516137683723","703.3957231090374","1802134669.3995008","1.2070122526786111","365985","1721868351.6001844","1470563639.9980674","799014","9.24784722222222",""
"2017-08-16","301.1799635245313","286.7101906671932","226438610.32559863","1.5429649552052347","188623","4830411880.476176","1464492662.654148","413624","4.78731481481482",""
"2020-08-17","431.3554441363445","433.86580013772567","1542317509.67476","0.7389073318548303","526760","1826122231.2236476","1457295959.734403","1181976","13.68027778",""
"2020-08-21","388.0050893269369","416.15650087167035","1368514859.2041376","0.7624829315662254","492967","1875585570.9456367","1447118256.1112933","1256752","14.54574074",""
"2020-08-20","416.3208360136052","412.0470190027199","919015414.6306323","0.7684605289368959","467326","1855655904.1888082","1445949943.5807104","1182994","13.69206019",""
"2020-08-18","422.40699267960196","430.63039691509937","1251965290.2104897","0.7564465632031235","467068","1857302506.5623372","1445712556.6003368","1229256","14.2275",""
"2018-05-11","677.3387410167886","723.0570324032211","1300320789.4790945","1.0959884759660985","392464","1620435839.761255","1436310571.5533175","826099","9.56133101851852",""
"2018-05-29","566.6087949118001","511.9322949217185","709958978.4651507","0.979825028187431","409323","1629498242.1880813","1435037636.0589368","812183","9.4002662037037",""
"2018-02-08","814.1611191127549","750.9600920533691","1009657193.2614822","1.6197667542626415","353159","3083384327.073603","1433774161.6705008","681344","7.88592592592593",""
"2018-03-07","750.4342139730497","814.5906025154871","926967410.3162353","1.1099242529419346","467576","1648197142.5980403","1428789869.3552976","783757","9.07126157407407",""
"2018-02-16","938.8196030310843","927.1509259711188","836286707.6436346","1.3831217111787724","346010","4239833550.975361","1426922032.483332","704758","8.1569212962963",""
"2020-11-15","448.2956752715869","461.221340722395","911907041.8967203","0.6315618213953704","504327","2306426385.333565","1425623508.4042492","1037428","12.007268518519",""
"2017-11-09","319.9233848216725","307.89064879722054","422344494.7490669","0.6297334670576312","243554","6073980580.835442","1419116205.6798055","467172","5.40708333333333",""
"2018-02-17","974.5063205182771","938.7754253228452","808619299.331603","1.3881329680931882","349625","4209411832.9815083","1411701383.449457","772079","8.93609953703704",""
"2020-09-25","352.08825547195704","348.82868570488114","954852548.5492362","1.0970075641971597","455205","1987429714.2497158","1402410029.9633932","1034790","11.97673611",""
"2017-10-13","337.07245156608957","302.5871552934244","631655345.4653535","1.265474921112708","176192","4917601950.185615","1394790026.7579224","379136","4.38814814814815",""
"2018-11-30","112.43494057533084","116.92377304238009","404090717.2986023","1.0804903991266976","278002","1964694060.2380035","1393460513.462684","599039","6.93332175925926",""
"2017-08-18","292.27337673673316","299.90711473054665","245423125.9535547","1.2489726172793512","206639","4744483058.401182","1392986135.4430232","443356","5.13143518518519",""
"2017-11-15","331.2517416051873","335.17877753524436","369658466.9069049","0.6506280655565118","258219","5684204950.338733","1392802335.5959916","540593","6.25686342592593",""
"2020-10-13","381.34179992948657","386.91754508250875","831165485.6190838","0.6524243138164404","507728","2101991495.7764845","1382483915.0165925","1127396","13.04856481",""
"2017-07-18","227.01173957848042","190.33141112485478","722258369.3375014","1.754807223537847","147492","6296858620.989853","1375829837.9338317","271055","3.13721064814815",""
"2018-05-05","816.1461849163779","783.9749111214302","902439526.7556628","1.0100646350462164","396427","1549250577.5639398","1374757475.0545993","789261","9.13496527777778",""
"2020-08-03","386.2487625977082","372.02789468613287","1431260559.4360442","0.6853797335306138","575598","1714708049.553367","1373240071.4178975","1176793","13.62028935",""
"2018-03-01","869.6596065344498","851.7811412068193","598734910.5402473","1.3191605785774667","342494","1632716179.0107806","1372346288.1495082","684404","7.92134259259259",""
"2017-08-15","286.55196161260545","299.38662981510265","334549482.3849291","1.5763273313211428","213108","5705455108.041061","1368432108.7152693","413246","4.78293981481481",""
"2017-09-11","297.8266098683554","299.2676485074961","230075015.44776863","0.8824033431273617","192744","4581818919.9565115","1364489963.7891514","365384","4.22898148148148",""
"2020-08-11","378.9837742913688","395.89846095245696","1347471280.647273","0.694259247017243","473147","1765634696.2491548","1364267408.8108993","1254244","14.51671296",""
"2017-11-12","304.4257625438871","313.2455560426928","822848923.3318624","0.7112339857808676","213315","5575142096.182074","1360142909.0966961","434380","5.0275462962963",""
"2017-06-11","338.58058725042713","334.1656010491737","464395008.77439487","1.6813925385653332","135899","4357718155.925286","1359543956.4026315","240490","2.78344907407407",""
"2018-03-27","448.3767521828001","486.64908305333927","714200778.4959197","0.7743105875711743","292427","1550693336.02604","1359193145.038278","584055","6.75989583333333",""
"2020-06-25","232.33514703230026","234.56270970250802","511083347.59612346","0.6863536676522607","498356","1487006149.1489851","1357767885.6935215","1041742","12.05719907",""
"2018-05-15","705.4572155960842","727.2951840388463","791382915.9760768","1.0188293803629533","400914","1516095815.2916963","1355409386.1399612","779210","9.01863425925926",""
"2017-09-18","297.7108020290301","257.7151136933589","466450929.9072011","1.3287900120452005","191107","5614978859.413102","1352395707.000034","362764","4.19865740740741",""
"2020-12-06","602.1336130994613","597.262293261974","1095589665.1691175","0.8897672362974719","505086","2023895055.562381","1349267362.910857","1034515","11.973553240741",""
"2018-04-27","643.3830653078494","662.755173374146","770083728.1366988","1.163217047133083","346176","1518215360.413706","1348747327.4898827","764479","8.84813657407407",""
"2020-10-08","351.14119860518446","341.7953618155454","730567928.3798304","0.6963174238155482","430143","1919867621.8751876","1348528761.7070873","1019446","11.79914352",""
"2020-08-24","407.9546709146639","390.9206773782995","1030669127.674003","0.7463931764789054","489798","1826925087.5459938","1341246026.7161117","1162182","13.45118056",""
"2020-08-02","372.34802099306575","387.7857438425817","2887827949.115646","0.6453901700370558","626146","1694109056.2387166","1340879036.4532254","1125886","13.03108796",""
"2018-03-02","855.1779792225942","869.5681584699003","580180145.010007","1.285811278442182","355811","1512073699.4746907","1339247211.382208","744666","8.61881944444444",""
"2018-05-28","511.80418736847804","570.0622362448776","778638770.7418885","0.9313609188335473","445032","1524862896.9873378","1337163733.075","861002","9.96530092592593",""
"2020-10-27","403.6492242140598","393.3042667218847","983058169.1182691","0.48070334574070495","516481","1851329692.4165494","1335032794.121206","1078466","12.48224537",""
"2018-06-14","519.7292393589694","475.9186048716083","862295136.4973629","0.9752956474898384","372165","1552679875.1490154","1331975052.188487","765916","8.86476851851852",""
"2017-06-21","324.19538274294496","351.8560473960248","564063592.5960594","1.4881488864872994","133149","1985711946.5669239","1329254686.1690128","221289","2.56121527777778",""
"2020-11-28","538.0203305591175","518.5910029952427","1505426428.844245","0.8202484380490931","689375","1947437695.8660047","1329148353.8333063","992335","11.485358796296",""
"2017-09-12","294.01876075966146","298.0011091846272","328492659.63605535","0.8833990217142746","206092","4604248475.398855","1323363131.2044804","404898","4.68631944444444",""
"2017-09-08","306.64965957841054","335.1466640108945","441971900.2727535","0.8892286760301906","212715","4235113928.570353","1321325852.2416332","463670","5.36655092592593",""
"2018-04-20","617.6230590919067","567.6834444534999","976800642.3647602","1.097709739335727","369410","1538994630.4109008","1321316571.6083355","832220","9.63217592592593",""
"2020-12-13","590.4986816871237","567.9049902781337","1127779240.1414213","0.9248408653227412","569270","1912539388.1286776","1320016185.2973778","1142703","13.225729166667",""
